#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20210926_v02, psp_fld_l2_mag_rtn_1min_20210927_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Tue Apr  9 14:40:37 2024
EPOCH                                               B_R                         B_T                         B_N
26-09-2021 04:37:30.000.000                    -1.62492                    0.294109                    -3.17776
26-09-2021 04:38:30.000.000                    -1.82464                   -0.567510                    -4.22528
26-09-2021 04:39:30.000.000                    -1.98541                   -0.337414                    -4.69569
26-09-2021 04:40:30.000.000                    -2.23345                   -0.337871                    -3.97483
26-09-2021 04:41:30.000.000                    -1.50363                    -1.04345                    -3.42743
26-09-2021 04:42:30.000.000                    -2.22258                    -1.15157                    -4.20586
26-09-2021 04:43:30.000.000                    -1.77138                   -0.527792                    -3.48670
26-09-2021 04:44:30.000.000                    -1.83036                   -0.692955                    -3.73868
26-09-2021 04:45:30.000.000                    -2.33040                   -0.696833                    -4.40297
26-09-2021 04:46:30.000.000                    -2.64393                 -0.00934891                    -4.48165
26-09-2021 04:47:30.000.000                    -2.76876                   -0.193416                    -5.01055
26-09-2021 04:48:30.000.000                    -2.73234                   -0.394408                    -4.90955
26-09-2021 04:49:30.000.000                    -2.51369                    -1.39637                    -4.86846
26-09-2021 04:50:30.000.000                    -1.90234                    -2.09292                    -4.84903
26-09-2021 04:51:30.000.000                    -2.18413                    -2.31907                    -4.73382
26-09-2021 04:52:30.000.000                    -2.04259                    -2.44206                    -4.67462
26-09-2021 04:53:30.000.000                    -1.51280                    -2.96147                    -3.66532
26-09-2021 04:54:30.000.000                    -1.28211                    -3.33672                    -3.75334
26-09-2021 04:55:30.000.000                    -1.77567                    -2.98626                    -4.32224
26-09-2021 04:56:30.000.000                    -1.35923                    -3.30194                    -3.46041
26-09-2021 04:57:30.000.000                    -1.16496                    -2.15921                    -2.70930
26-09-2021 04:58:30.000.000                    -1.54923                    -1.44642                    -2.84317
26-09-2021 04:59:30.000.000                    -1.96109                    -2.34270                    -4.01584
26-09-2021 05:00:30.000.000                    -1.92396                    -2.69888                    -3.71407
26-09-2021 05:01:30.000.000                    -1.54679                    -2.59415                    -3.56880
26-09-2021 05:02:30.000.000                    -1.51310                    -2.57279                    -3.54308
26-09-2021 05:03:30.000.000                    -1.64555                    -2.65282                    -3.41535
26-09-2021 05:04:30.000.000                    -1.70814                    -2.59845                    -3.55320
26-09-2021 05:05:30.000.000                    -1.83899                    -2.48403                    -3.61446
26-09-2021 05:06:30.000.000                    -1.65251                    -2.33550                    -3.76772
26-09-2021 05:07:30.000.000                    -1.60028                    -2.50769                    -3.76438
26-09-2021 05:08:30.000.000                    -1.36595                    -2.56953                    -3.37717
26-09-2021 05:09:30.000.000                    -1.36882                    -2.50838                    -3.10098
26-09-2021 05:10:30.000.000                   -0.922418                    -3.10536                    -2.87260
26-09-2021 05:11:30.000.000                   -0.815544                    -2.72183                    -3.27675
26-09-2021 05:12:30.000.000                   -0.993978                    -2.91455                    -3.21475
26-09-2021 05:13:30.000.000                    -1.53429                    -3.27143                    -4.02313
26-09-2021 05:14:30.000.000                    -1.57008                    -3.34760                    -4.05438
26-09-2021 05:15:30.000.000                    -1.66834                    -3.22705                    -4.09599
26-09-2021 05:16:30.000.000                    -1.74482                    -3.20700                    -4.17820
26-09-2021 05:17:30.000.000                    -1.77931                    -3.16431                    -4.36214
26-09-2021 05:18:30.000.000                    -1.78632                    -2.80543                    -4.42757
26-09-2021 05:19:30.000.000                    -1.58401                    -2.44526                    -4.63908
26-09-2021 05:20:30.000.000                    -1.58434                    -2.22960                    -4.61013
26-09-2021 05:21:30.000.000                    -1.92923                    -2.35127                    -4.41289
26-09-2021 05:22:30.000.000                    -2.09156                    -2.45635                    -4.43109
26-09-2021 05:23:30.000.000                    -2.20076                    -2.68264                    -4.56393
26-09-2021 05:24:30.000.000                    -2.25473                    -2.18934                    -4.78664
26-09-2021 05:25:30.000.000                    -2.46387                    -1.68491                    -5.06421
26-09-2021 05:26:30.000.000                    -2.95979                   -0.627849                    -4.91553
26-09-2021 05:27:30.000.000                    -3.10040                   -0.288859                    -5.01534
26-09-2021 05:28:30.000.000                    -2.87033                    -1.24076                    -4.98730
26-09-2021 05:29:30.000.000                    -2.65046                    -2.13737                    -5.12485
26-09-2021 05:30:30.000.000                    -2.60333                    -2.26981                    -5.18859
26-09-2021 05:31:30.000.000                    -3.48596                   -0.905948                    -4.80841
26-09-2021 05:32:30.000.000                    -3.53670                   -0.248144                    -4.19611
26-09-2021 05:33:30.000.000                    -3.85273                    0.219267                    -4.04518
26-09-2021 05:34:30.000.000                    -3.95003                   -0.152886                    -4.41111
26-09-2021 05:35:30.000.000                    -3.85604                   -0.288955                    -4.21394
26-09-2021 05:36:30.000.000                    -4.21909                    0.320533                    -3.91713
26-09-2021 05:37:30.000.000                    -3.93693                    0.256221                    -3.69097
26-09-2021 05:38:30.000.000                    -4.11486                   -0.110842                    -4.14893
26-09-2021 05:39:30.000.000                    -4.16042                  -0.0747093                    -4.17217
26-09-2021 05:40:30.000.000                    -4.28305                  -0.0864025                    -4.16628
26-09-2021 05:41:30.000.000                    -3.68037                   -0.554637                    -4.71112
26-09-2021 05:42:30.000.000                    -4.04187                   -0.177627                    -4.40881
26-09-2021 05:43:30.000.000                    -4.05950                   0.0665636                    -4.39994
26-09-2021 05:44:30.000.000                    -4.21132                   0.0955213                    -4.25997
26-09-2021 05:45:30.000.000                    -3.82199                   -0.270042                    -4.48082
26-09-2021 05:46:30.000.000                    -3.88262                   -0.193163                    -4.35608
26-09-2021 05:47:30.000.000                    -4.01779                   -0.313285                    -3.91572
26-09-2021 05:48:30.000.000                    -4.14087                   -0.199528                    -3.45463
26-09-2021 05:49:30.000.000                    -4.10362                    0.104257                    -3.27927
26-09-2021 05:50:30.000.000                    -3.93888                     1.08412                    -2.88489
26-09-2021 05:51:30.000.000                    -3.73728                    0.693459                    -3.65110
26-09-2021 05:52:30.000.000                    -3.01645                   -0.710153                    -5.17345
26-09-2021 05:53:30.000.000                    -2.40674                    -1.73305                    -5.61262
26-09-2021 05:54:30.000.000                    -2.75493                    -1.47284                    -5.46401
26-09-2021 05:55:30.000.000                    -2.68387                    -1.37242                    -5.46540
26-09-2021 05:56:30.000.000                    -2.88643                    -1.02691                    -5.39223
26-09-2021 05:57:30.000.000                    -3.05227                    -1.12842                    -5.31323
26-09-2021 05:58:30.000.000                    -3.21618                    -1.13811                    -5.11211
26-09-2021 05:59:30.000.000                    -3.44117                   -0.610599                    -5.04502
26-09-2021 06:00:30.000.000                    -3.30571                   -0.400452                    -5.17287
26-09-2021 06:01:30.000.000                    -3.53685                   -0.674373                    -5.29429
26-09-2021 06:02:30.000.000                    -3.36500                   -0.822449                    -5.23003
26-09-2021 06:03:30.000.000                    -3.24074                   -0.919134                    -5.26043
26-09-2021 06:04:30.000.000                    -3.36443                    -1.11720                    -5.21866
26-09-2021 06:05:30.000.000                    -3.04532                    -1.36814                    -5.13587
26-09-2021 06:06:30.000.000                    -2.89693                    -1.50278                    -5.22959
26-09-2021 06:07:30.000.000                    -2.63550                    -1.65801                    -5.20072
26-09-2021 06:08:30.000.000                    -2.79253                    -1.45956                    -5.19757
26-09-2021 06:09:30.000.000                    -3.72133                   -0.512358                    -5.51131
26-09-2021 06:10:30.000.000                    -3.99902                   -0.217060                    -5.57070
26-09-2021 06:11:30.000.000                    -4.05231                   -0.348709                    -5.49869
26-09-2021 06:12:30.000.000                    -3.93021                   -0.678046                    -5.47412
26-09-2021 06:13:30.000.000                    -3.69571                    -1.09559                    -5.39184
26-09-2021 06:14:30.000.000                    -3.69508                   -0.634995                    -5.50586
26-09-2021 06:15:30.000.000                    -3.73935                   -0.806205                    -5.49844
26-09-2021 06:16:30.000.000                    -3.61511                   -0.980964                    -5.54352
26-09-2021 06:17:30.000.000                    -3.51677                   -0.855326                    -5.15131
26-09-2021 06:18:30.000.000                    -3.58778                    -1.36773                    -5.02365
26-09-2021 06:19:30.000.000                    -3.53627                    -1.55470                    -5.02676
26-09-2021 06:20:30.000.000                    -3.42209                    -1.81755                    -4.74911
26-09-2021 06:21:30.000.000                    -3.05977                    -1.18650                    -4.82696
26-09-2021 06:22:30.000.000                    -2.99460                   -0.631214                    -5.08444
26-09-2021 06:23:30.000.000                    -2.65575                    -1.52312                    -4.64647
26-09-2021 06:24:30.000.000                    -2.78788                    -1.28419                    -4.70885
26-09-2021 06:25:30.000.000                    -2.79705                   -0.933182                    -4.78369
26-09-2021 06:26:30.000.000                    -2.86197                   -0.947530                    -4.86073
26-09-2021 06:27:30.000.000                    -3.00400                    -1.26720                    -4.59173
26-09-2021 06:28:30.000.000                    -2.87505                    -1.67541                    -4.52112
26-09-2021 06:29:30.000.000                    -3.10360                    -2.17613                    -4.35031
26-09-2021 06:30:30.000.000                    -3.13297                    -2.23919                    -4.39970
26-09-2021 06:31:30.000.000                    -2.71596                    -2.21979                    -4.86006
26-09-2021 06:32:30.000.000                    -3.32997                    -1.08222                    -5.21822
26-09-2021 06:33:30.000.000                    -2.55461                    -1.93311                    -4.89656
26-09-2021 06:34:30.000.000                    -1.78023                    -2.88752                    -3.79482
26-09-2021 06:35:30.000.000                    -1.99407                    -2.80033                    -3.95112
26-09-2021 06:36:30.000.000                    -2.04165                    -2.82664                    -4.09617
26-09-2021 06:37:30.000.000                    -2.14266                    -2.72057                    -4.18381
26-09-2021 06:38:30.000.000                    -2.03268                    -2.60859                    -4.17145
